t45_string_methods	B_LD		/tmp/legb-r20-3276845/test/t45_string_methods.hexa:4:(.text+0xa82): undefined re
t45b_string_methods_utf8	B_EMIT		HX2001
t46_dict_ops	B_EMIT		HX2001
t47_let_mut_zero	A_PASS		rc=0
t48_val_arena	A_PASS		rc=0
t48_write_bytes_binary	B_LD		/tmp/legb-r20-3276845/test/t48_write_bytes_binary.hexa:13:(.text+0x1aa): undefin
t49_runtime_string_pure	B_EMIT		HX2001
t50_arena_pure	A_PASS		rc=0
t51_limit_singleton	A_PASS		rc=0
t52_safetensors_to_hexaw	B_EMIT	IMPORT	HX2001
t53_qwen_bpe	B_EMIT	IMPORT	HX2001
t54_lora_to_hexaw	B_EMIT	IMPORT	HX2001
t54_qwen_bpe_multibyte_roundtrip	B_EMIT	IMPORT	HX2001
t55_hexaw_farr32_rss	B_EMIT	IMPORT	HX2001
t55_literal_ban	A_PASS		rc=0
t56_brace_lock	A_PASS		rc=0
t56_read_f32_array_at_rss	B_EMIT	IMPORT	HX2001
t56b_rss_boxed	B_LD		/tmp/legb-r20-3276845/test/t56b_rss_boxed.hexa:17:(.text+0xb9): undefined refere
t56b_rss_farr32	B_EMIT		HX2001
t57_scope_strict	A_PASS		rc=0
t58_on2_concat	A_PASS		rc=0
t59_geometry2d_pure	C_DIFFER		nrc=0 crc=1
t59_testgen_fixture	A_PASS		rc=0
t60_bubble_fixture	A_PASS		rc=0
t60_regex_mini_pure	C_DIFFER		nrc=1 crc=1
t61_profile_fixture	A_PASS		rc=0
t62_lazy_attr	C_DIFFER		nrc=0 crc=0
t62_lazy_attr_bad_arg	B_LD		(.text+0x1b): undefined reference to `main'
t62_lazy_attr_bad_ossify	B_LD		(.text+0x1b): undefined reference to `main'
t_batch22_print_fmt_pure	C_DIFFER		nrc=0 crc=0
t_batch23_datetime_pure	A_PASS		rc=0
t_cert_bucket_split	C_DIFFER	IMPORT	nrc=0 crc=0
t_cert_roundtrip	C_DIFFER	IMPORT	nrc=0 crc=0
t_cmd_url_args_passthrough	A_PASS		rc=1
t_exec_env_reproducible	B_EMIT		HX1101
t_ffi_marshal_skeleton	C_DIFFER	IMPORT	nrc=0 crc=0
t_float_mod_codegen	B_EMIT		HX2001
t_macro_depth_default	C_DIFFER		nrc=0 crc=0
t_macro_depth_override	C_DIFFER		nrc=0 crc=0
t_macro_depth_valid	C_DIFFER		nrc=0 crc=0
t_multiarch_cpu_smoke	C_DIFFER	IMPORT	nrc=0 crc=0
t_op124_float_negate_constfold	B_LD		/tmp/legb-r20-3276845/test/t_op124_float_negate_constfold.hexa:31:(.text+0xc4): 
t_op124_multiline_arith_continuation	A_PASS		rc=0
t_parser_lt_generic_disambig	A_PASS		rc=0
t_parser_macro_invocation	B_EMIT		HX2001
t_parser_select_attr	B_EMIT		HX2001
t_range_precedence	A_PASS		rc=0
t_select_dispatch_parse	B_LD	IMPORT	/tmp/legb-r20-3276845/test/t_select_dispatch_parse.hexa:82:(.text+0x111c): undef
t_statusline_4panel	A_PASS		rc=0
t_typealias_occurs_check	C_DIFFER		nrc=0 crc=0
test_auto_marker	A_PASS		rc=0
test_drill_classify	B_LD		/tmp/legb-r20-3276845/test/test_drill_classify.hexa:11:(.text+0x19): undefined r
test_native_multi_calls	B_EMIT		HX0012
test_phi_extractor_ffi	B_EMIT		HX2001
texas_sharpshooter_smoke	C_DIFFER	IMPORT	nrc=0 crc=0
three_root_theorem_smoke	C_DIFFER	IMPORT	nrc=0 crc=0
vortex_math_verifier_smoke	C_DIFFER	IMPORT	nrc=0 crc=0
m_cache_gc_test	C_DIFFER		nrc=0 crc=0
m_cache_import_closure_test	C_DIFFER		nrc=0 crc=0
m_daemon_r1_test	B_LD		/tmp/legb-r20-3276845/tests/m_daemon_r1_test.hexa:78:(.text+0xe65): undefined re
m_daemon_r2_test	B_LD		/tmp/legb-r20-3276845/tests/m_daemon_r2_test.hexa:109:(.text+0x14e7): undefined 
m_daemon_r3_test	B_LD		/tmp/legb-r20-3276845/tests/m_daemon_r3_test.hexa:92:(.text+0x957): undefined re
m_daemon_r4_atlas_flush_test	B_LD		/tmp/legb-r20-3276845/tests/m_daemon_r4_atlas_flush_test.hexa:109:(.text+0xbbb):
m_daemon_r4_codegen_test	B_EMIT		HX2001
m_precompile_hit_test	B_EMIT		HX2001
m_sleep_ms_test	C_DIFFER		nrc=139 crc=0
m_version_str_consistency_test	B_EMIT		HX3004
qa_iofs_l1	B_LD		/tmp/legb-r20-3276845/tests/qa_iofs_l1.hexa:47:(.text+0xc74): undefined referenc
qa_litarr_repro	A_PASS		rc=0
runtime_h_smoke_byte_diff	C_DIFFER		nrc=0 crc=0
runtime_h_smoke_emit	B_LD		/tmp/legb-r20-3276845/tests/runtime_h_smoke_emit.hexa:102:(.text+0x11e3): undefi
test_attr_mandatory	B_EMIT	IMPORT	HX2001
test_module_gate	B_EMIT	IMPORT	HX2001
test_tape_grammar	C_DIFFER	IMPORT	nrc=1 crc=0
