[1/5] stripped already present (cached)
[2/5] precomputing candidate fn tuples (K=10 + K=20)...
[3/5] sweeping ALL OEIS A-lines at K=10 against 20 candidate fn...
[4/5] K=20 coincidence filter over 1707 K=10 hits...
[5/5] full-sweep report:
candidate fn        : 20
OEIS seq swept (>=K): 374047
match (K=10)        : 1707
  K=20 survives=yes : 336
  K=20 coincidence  : 1334  (matched K=10, diverges by K=20)
  K=20 na (<20 terms): 37

=== hits (fn  oeis_id  k10_tuple  k20_survives) ===
n	A000926	1,2,3,4,5,6,7,8,9,10	no
n	A002377	1,2,3,4,5,6,7,8,9,10	no
n	A002473	1,2,3,4,5,6,7,8,9,10	no
n	A002796	1,2,3,4,5,6,7,8,9,10	no
n	A003964	1,2,3,4,5,6,7,8,9,10	no
n	A004437	1,2,3,4,5,6,7,8,9,10	no
n	A004438	1,2,3,4,5,6,7,8,9,10	yes
n	A004440	1,2,3,4,5,6,7,8,9,10	no
n	A004441	1,2,3,4,5,6,7,8,9,10	yes
n	A005349	1,2,3,4,5,6,7,8,9,10	no
n	A005496	1,2,3,4,5,6,7,8,9,10	no
n	A005555	1,2,3,4,5,6,7,8,9,10	no
n	A007603	1,2,3,4,5,6,7,8,9,10	no
n	A007964	1,2,3,4,5,6,7,8,9,10	no
n	A008684	1,2,3,4,5,6,7,8,9,10	yes
n	A008728	1,2,3,4,5,6,7,8,9,10	no
n	A008729	1,2,3,4,5,6,7,8,9,10	no
n	A008730	1,2,3,4,5,6,7,8,9,10	no
n	A008817	1,2,3,4,5,6,7,8,9,10	no
n	A010889	1,2,3,4,5,6,7,8,9,10	no
n	A011760	1,2,3,4,5,6,7,8,9,10	no
n	A013938	1,2,3,4,5,6,7,8,9,10	no
n	A020753	1,2,3,4,5,6,7,8,9,10	na
n	A022465	1,2,3,4,5,6,7,8,9,10	no
n	A022766	1,2,3,4,5,6,7,8,9,10	no
n	A022772	1,2,3,4,5,6,7,8,9,10	no
n	A026495	1,2,3,4,5,6,7,8,9,10	no
n	A026501	1,2,3,4,5,6,7,8,9,10	no
n	A028828	1,2,3,4,5,6,7,8,9,10	no
n	A028830	1,2,3,4,5,6,7,8,9,10	no
n	A031297	1,2,3,4,5,6,7,8,9,10	no
n	A032571	1,2,3,4,5,6,7,8,9,10	no
n	A032872	1,2,3,4,5,6,7,8,9,10	no
n	A032873	1,2,3,4,5,6,7,8,9,10	no
n	A032889	1,2,3,4,5,6,7,8,9,10	no
n	A032906	1,2,3,4,5,6,7,8,9,10	no
n	A032907	1,2,3,4,5,6,7,8,9,10	no
n	A032946	1,2,3,4,5,6,7,8,9,10	no
n	A032947	1,2,3,4,5,6,7,8,9,10	no
n	A032948	1,2,3,4,5,6,7,8,9,10	no
n	A032949	1,2,3,4,5,6,7,8,9,10	no
n	A032950	1,2,3,4,5,6,7,8,9,10	no
n	A032951	1,2,3,4,5,6,7,8,9,10	no
n	A032960	1,2,3,4,5,6,7,8,9,10	no
n	A032961	1,2,3,4,5,6,7,8,9,10	no
n	A032962	1,2,3,4,5,6,7,8,9,10	no
n	A032963	1,2,3,4,5,6,7,8,9,10	no
n	A032964	1,2,3,4,5,6,7,8,9,10	no
n	A032965	1,2,3,4,5,6,7,8,9,10	no
n	A032966	1,2,3,4,5,6,7,8,9,10	no
n	A032979	1,2,3,4,5,6,7,8,9,10	no
n	A032980	1,2,3,4,5,6,7,8,9,10	no
n	A032981	1,2,3,4,5,6,7,8,9,10	no
n	A032993	1,2,3,4,5,6,7,8,9,10	no
n	A032994	1,2,3,4,5,6,7,8,9,10	no
n	A032999	1,2,3,4,5,6,7,8,9,10	no
n	A033000	1,2,3,4,5,6,7,8,9,10	no
n	A033062	1,2,3,4,5,6,7,8,9,10	no
n	A033063	1,2,3,4,5,6,7,8,9,10	no
n	A033064	1,2,3,4,5,6,7,8,9,10	no
n	A033065	1,2,3,4,5,6,7,8,9,10	no
n	A033066	1,2,3,4,5,6,7,8,9,10	no
n	A033067	1,2,3,4,5,6,7,8,9,10	no
n	A033075	1,2,3,4,5,6,7,8,9,10	no
n	A033620	1,2,3,4,5,6,7,8,9,10	no
n	A033621	1,2,3,4,5,6,7,8,9,10	no
n	A033637	1,2,3,4,5,6,7,8,9,10	no
n	A033892	1,2,3,4,5,6,7,8,9,10	no
n	A034326	1,2,3,4,5,6,7,8,9,10	no
n	A034704	1,2,3,4,5,6,7,8,9,10	no
n	A034837	1,2,3,4,5,6,7,8,9,10	yes
n	A034894	1,2,3,4,5,6,7,8,9,10	no
n	A035332	1,2,3,4,5,6,7,8,9,10	no
n	A036965	1,2,3,4,5,6,7,8,9,10	no
n	A037124	1,2,3,4,5,6,7,8,9,10	no
n	A037144	1,2,3,4,5,6,7,8,9,10	no
n	A038367	1,2,3,4,5,6,7,8,9,10	no
n	A038770	1,2,3,4,5,6,7,8,9,10	yes
n	A039698	1,2,3,4,5,6,7,8,9,10	no
n	A043315	1,2,3,4,5,6,7,8,9,10	no
n	A043316	1,2,3,4,5,6,7,8,9,10	no
n	A043317	1,2,3,4,5,6,7,8,9,10	no
n	A043318	1,2,3,4,5,6,7,8,9,10	no
n	A043319	1,2,3,4,5,6,7,8,9,10	no
n	A043320	1,2,3,4,5,6,7,8,9,10	no
n	A043714	1,2,3,4,5,6,7,8,9,10	no
n	A043715	1,2,3,4,5,6,7,8,9,10	no
n	A043716	1,2,3,4,5,6,7,8,9,10	no
n	A043717	1,2,3,4,5,6,7,8,9,10	no
n	A043718	1,2,3,4,5,6,7,8,9,10	no
n	A043719	1,2,3,4,5,6,7,8,9,10	no
n	A044822	1,2,3,4,5,6,7,8,9,10	no
n	A044823	1,2,3,4,5,6,7,8,9,10	no
n	A044824	1,2,3,4,5,6,7,8,9,10	no
n	A044825	1,2,3,4,5,6,7,8,9,10	no
n	A044826	1,2,3,4,5,6,7,8,9,10	no
n	A044827	1,2,3,4,5,6,7,8,9,10	no
n	A044912	1,2,3,4,5,6,7,8,9,10	no
n	A044913	1,2,3,4,5,6,7,8,9,10	no
n	A044914	1,2,3,4,5,6,7,8,9,10	no
n	A044915	1,2,3,4,5,6,7,8,9,10	no
n	A044916	1,2,3,4,5,6,7,8,9,10	no
n	A044917	1,2,3,4,5,6,7,8,9,10	no
n	A044920	1,2,3,4,5,6,7,8,9,10	no
n	A044921	1,2,3,4,5,6,7,8,9,10	yes
n	A044922	1,2,3,4,5,6,7,8,9,10	yes
n	A044923	1,2,3,4,5,6,7,8,9,10	yes
n	A044960	1,2,3,4,5,6,7,8,9,10	no
n	A044961	1,2,3,4,5,6,7,8,9,10	no
n	A044962	1,2,3,4,5,6,7,8,9,10	no
n	A044963	1,2,3,4,5,6,7,8,9,10	no
n	A044964	1,2,3,4,5,6,7,8,9,10	no
n	A044965	1,2,3,4,5,6,7,8,9,10	no
n	A045779	1,2,3,4,5,6,7,8,9,10	no
n	A046100	1,2,3,4,5,6,7,8,9,10	no
n	A048242	1,2,3,4,5,6,7,8,9,10	yes
n	A048266	1,2,3,4,5,6,7,8,9,10	yes
n	A048737	1,2,3,4,5,6,7,8,9,10	no
n	A048991	1,2,3,4,5,6,7,8,9,10	no
n	A051038	1,2,3,4,5,6,7,8,9,10	no
n	A051503	1,2,3,4,5,6,7,8,9,10	no
n	A051534	1,2,3,4,5,6,7,8,9,10	no
n	A051596	1,2,3,4,5,6,7,8,9,10	no
n	A052425	1,2,3,4,5,6,7,8,9,10	no
n	A053165	1,2,3,4,5,6,7,8,9,10	no
n	A053460	1,2,3,4,5,6,7,8,9,10	no
n	A055238	1,2,3,4,5,6,7,8,9,10	no
n	A055471	1,2,3,4,5,6,7,8,9,10	no
n	A055722	1,2,3,4,5,6,7,8,9,10	no
n	A055933	1,2,3,4,5,6,7,8,9,10	no
n	A056064	1,2,3,4,5,6,7,8,9,10	yes
n	A058035	1,2,3,4,5,6,7,8,9,10	no
n	A058226	1,2,3,4,5,6,7,8,9,10	no
n	A059543	1,2,3,4,5,6,7,8,9,10	no
n	A059765	1,2,3,4,5,6,7,8,9,10	na
n	A060340	1,2,3,4,5,6,7,8,9,10	na
n	A060472	1,2,3,4,5,6,7,8,9,10	no
n	A060695	1,2,3,4,5,6,7,8,9,10	no
n	A061069	1,2,3,4,5,6,7,8,9,10	no
n	A061147	1,2,3,4,5,6,7,8,9,10	no
n	A061497	1,2,3,4,5,6,7,8,9,10	no
n	A061773	1,2,3,4,5,6,7,8,9,10	no
n	A061921	1,2,3,4,5,6,7,8,9,10	no
n	A062759	1,2,3,4,5,6,7,8,9,10	no
n	A062996	1,2,3,4,5,6,7,8,9,10	yes
n	A063938	1,2,3,4,5,6,7,8,9,10	no
n	A064223	1,2,3,4,5,6,7,8,9,10	no
n	A064598	1,2,3,4,5,6,7,8,9,10	yes
n	A064683	1,2,3,4,5,6,7,8,9,10	no
n	A064698	1,2,3,4,5,6,7,8,9,10	no
n	A064807	1,2,3,4,5,6,7,8,9,10	no
n	A064915	1,2,3,4,5,6,7,8,9,10	no
n	A065200	1,2,3,4,5,6,7,8,9,10	no
n	A065448	1,2,3,4,5,6,7,8,9,10	no
n	A065672	1,2,3,4,5,6,7,8,9,10	no
n	A065673	1,2,3,4,5,6,7,8,9,10	no
n	A066254	1,2,3,4,5,6,7,8,9,10	no
n	A066255	1,2,3,4,5,6,7,8,9,10	no
n	A066638	1,2,3,4,5,6,7,8,9,10	no
n	A067036	1,2,3,4,5,6,7,8,9,10	no
n	A067080	1,2,3,4,5,6,7,8,9,10	no
n	A068634	1,2,3,4,5,6,7,8,9,10	no
n	A068637	1,2,3,4,5,6,7,8,9,10	no
n	A068860	1,2,3,4,5,6,7,8,9,10	no
n	A068861	1,2,3,4,5,6,7,8,9,10	no
n	A068862	1,2,3,4,5,6,7,8,9,10	no
n	A069782	1,2,3,4,5,6,7,8,9,10	yes
n	A069799	1,2,3,4,5,6,7,8,9,10	no
n	A070331	1,2,3,4,5,6,7,8,9,10	no
n	A070915	1,2,3,4,5,6,7,8,9,10	yes
n	A071061	1,2,3,4,5,6,7,8,9,10	no
n	A071204	1,2,3,4,5,6,7,8,9,10	no
n	A071274	1,2,3,4,5,6,7,8,9,10	no
n	A071523	1,2,3,4,5,6,7,8,9,10	no
n	A071604	1,2,3,4,5,6,7,8,9,10	no
n	A071785	1,2,3,4,5,6,7,8,9,10	no
n	A071786	1,2,3,4,5,6,7,8,9,10	no
n	A072356	1,2,3,4,5,6,7,8,9,10	no
n	A072676	1,2,3,4,5,6,7,8,9,10	no
n	A072774	1,2,3,4,5,6,7,8,9,10	no
n	A072778	1,2,3,4,5,6,7,8,9,10	no
n	A072965	1,2,3,4,5,6,7,8,9,10	no
n	A074156	1,2,3,4,5,6,7,8,9,10	no
n	A074402	1,2,3,4,5,6,7,8,9,10	no
n	A074805	1,2,3,4,5,6,7,8,9,10	no
n	A076084	1,2,3,4,5,6,7,8,9,10	no
n	A076356	1,2,3,4,5,6,7,8,9,10	no
n	A076499	1,2,3,4,5,6,7,8,9,10	yes
n	A076564	1,2,3,4,5,6,7,8,9,10	no
n	A077168	1,2,3,4,5,6,7,8,9,10	no
n	A077342	1,2,3,4,5,6,7,8,9,10	no
n	A077741	1,2,3,4,5,6,7,8,9,10	no
n	A078107	1,2,3,4,5,6,7,8,9,10	no
n	A078295	1,2,3,4,5,6,7,8,9,10	no
n	A078546	1,2,3,4,5,6,7,8,9,10	no
n	A079333	1,2,3,4,5,6,7,8,9,10	no
n	A080197	1,2,3,4,5,6,7,8,9,10	no
n	A080459	1,2,3,4,5,6,7,8,9,10	no
n	A080681	1,2,3,4,5,6,7,8,9,10	no
n	A080682	1,2,3,4,5,6,7,8,9,10	yes
n	A080683	1,2,3,4,5,6,7,8,9,10	yes
n	A080684	1,2,3,4,5,6,7,8,9,10	no
n	A080685	1,2,3,4,5,6,7,8,9,10	no
n	A080686	1,2,3,4,5,6,7,8,9,10	yes
n	A080944	1,2,3,4,5,6,7,8,9,10	no
n	A081385	1,2,3,4,5,6,7,8,9,10	no
